,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq
20547,63cda66b58c4334a66b063fc,run1,quiz,True,239.0,,,,239.0,63cc988c2a276a3b63c222e6,63cda43625a37333ea987774,$1.89,1.89,63.0,3.0,5.0,5.0,na,na,1.0,0.0,{},1674421865879.0,1674421865879.0,1884.0,1884.0,1.519,0.365,1674421572869.0,1674421867763.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'se': 3.0, 'hi': 2.0, 'tu': 1.0, 'ko': 4.0, 'na': 5.0}",5,5,1.0,0.1825,1.7014999999999998,5
20548,63cda66b58c4334a66b063fd,run1,quiz,False,236.0,,,,236.0,63cc988c2a276a3b63c222e6,63cda431eaa70cd95f1d5491,$1.47,1.47,50.0,5.0,6.0,5.0,ni-ho,niho,1.0,0.0,{},1674421865755.0,1674421865755.0,1965.0,1965.0,0.464,1.501,1674421520925.0,1674421867720.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 1.0, 'ho-ta': 2.0, 'ho': 3.0, 'ho-se': 4.0, 'ho-ni': 5.0, 'ni-ho': 6.0, 'ni': 7.0, 'ho-ku': 8.0, 'ta': 9.0, 'ku': 10.0}",6,7-3,2.0,0.37525,0.83925,3
20549,63cda66c58c4334a66b063fe,run1,quiz,True,233.0,,,,233.0,63cc988c2a276a3b63c222e6,63cda435c050682a8d35b2e1,$1.79,1.79,60.0,5.0,6.0,5.0,ko-ne,kone,1.0,0.0,{},1674421866557.0,1674421866557.0,3088.0,3088.0,1.833,1.255,1674421496674.0,1674421869645.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'tu': 2.0, 'sa': 3.0, 'hi': 4.0, 'ko': 5.0}",5-1,5-1,2.0,0.31375,2.14675,4
20550,63cda66c58c4334a66b063ff,run1,quiz,False,242.0,,,,242.0,63cc988c2a276a3b63c222e6,63cda4379c911ebce62c11bd,$0.3,0.3,10.0,0.0,1.0,5.0,ne,ne,1.0,0.0,{},1674421866729.0,1674421866729.0,1862.0,1862.0,1.133,0.729,1674421763861.0,1674421868591.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 1.0, 'si': 2.0, 'ka': 3.0, 'tu': 4.0, 'ho': 5.0}",1,1,1.0,0.3645,1.4975,2
20551,63cda66e58c4334a66b06401,run1,quiz,False,240.0,,,,240.0,63cc988c2a276a3b63c222e6,63cda458ad359d197db9e102,$1.26,1.26,42.0,6.0,7.0,5.0,ke-sa,kesa,1.0,0.0,{},1674421865550.0,1674421865550.0,3930.0,3930.0,1.838,2.092,1674421598930.0,1674421869480.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ti': 1.0, 'sa': 2.0, 'no': 3.0, 'hu': 4.0, 'ke': 5.0}",5-2,5-2,2.0,0.523,2.361,1
20553,63cda66e58c4334a66b06404,run1,quiz,False,241.0,,,,241.0,63cc988c2a276a3b63c222e6,63cda432c1c6fa7c66ae1fb0,$0.63,0.63,21.0,0.0,5.0,5.0,ha,ha,1.0,0.0,{},1674421867888.0,1674421867888.0,3449.0,3449.0,1.36,2.089,1674421669165.0,1674421871337.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ha': 5.0, 'ko': 3.0, 'si': 2.0, 'nu': 4.0, 'te': 1.0}",5,5,1.0,1.0445,2.4045,3
20555,63cda66f58c4334a66b06406,run1,quiz,False,227.0,,,,227.0,63cc988c2a276a3b63c222e6,63cda432f338dc3127c71c51,$0.71,0.71,24.0,2.0,4.0,5.0,ku,ku,1.0,0.0,{},1674421865503.0,1674421865503.0,5045.0,5045.0,3.529,1.516,1674421432534.0,1674421870548.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 5.0, 'ti': 3.0, 'ku': 4.0, 'ha': 1.0, 'so': 2.0}",4,4,1.0,0.758,4.287,3
20556,63cda66f58c4334a66b06407,run1,quiz,False,242.0,,,,242.0,63cc988c2a276a3b63c222e6,63cda4379c911ebce62c11bd,$0.33,0.33,11.0,1.0,2.0,5.0,si,si,1.0,0.0,{},1674421869601.0,1674421869601.0,1462.0,1462.0,0.653,0.809,1674421763861.0,1674421871063.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 1.0, 'si': 2.0, 'ka': 3.0, 'tu': 4.0, 'ho': 5.0}",2,2,1.0,0.4045,1.0575,2
20557,63cda66f58c4334a66b06408,run1,quiz,False,222.0,,,,222.0,63cc988c2a276a3b63c222e6,63cda4371aec6dfe7fa054b6,$1.64,1.64,58.0,-1.0,1.0,5.0,ke,ke,1.0,0.0,{},1674421869629.0,1674421869629.0,2913.0,2913.0,1.688,1.225,1674421383226.0,1674421872542.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'no': 4.0, 'sa': 5.0, 'hi': 2.0, 'tu': 3.0, 'ke': 1.0}",1,1,1.0,0.6125,2.3005,7
20558,63cda66f58c4334a66b06409,run1,quiz,False,234.0,,,,234.0,63cc988c2a276a3b63c222e6,63cda432903e7830ca5670fd,$1.08,1.08,36.0,4.0,6.0,5.0,ni-su,nisu,1.0,0.0,{},1674421861572.0,1674421861572.0,8292.0,8292.0,5.835,2.457,1674421494395.0,1674421869865.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ha': 2.0, 'te': 4.0, 'ko': 3.0, 'ni': 5.0, 'su': 1.0}",5-1,5-1,2.0,0.61425,6.44925,1
20559,63cda66f58c4334a66b0640a,run1,quiz,True,239.0,,,,239.0,63cc988c2a276a3b63c222e6,63cda43625a37333ea987774,$1.92,1.92,64.0,0.0,8.0,5.0,na-se,nase,1.0,0.0,{},1674421868767.0,1674421868767.0,3126.0,3126.0,2.567,0.559,1674421572869.0,1674421871893.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 3.0, 'hi': 2.0, 'tu': 1.0, 'ko': 4.0, 'na': 5.0}",5-3,5-3,2.0,0.13975,2.70675,2
20561,63cda66f58c4334a66b0640c,run1,quiz,True,233.0,,,,233.0,63cc988c2a276a3b63c222e6,63cda435c050682a8d35b2e1,$1.82,1.82,61.0,6.0,7.0,5.0,ko-tu,kotu,1.0,0.0,{},1674421870655.0,1674421870655.0,2580.0,2580.0,1.033,1.547,1674421496674.0,1674421873235.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'tu': 2.0, 'sa': 3.0, 'hi': 4.0, 'ko': 5.0}",5-2,5-2,2.0,0.38675,1.4197499999999998,3
20563,63cda67058c4334a66b0640f,run1,quiz,False,228.0,,,,228.0,63cc988c2a276a3b63c222e6,63cda43010f8545a23c71c6e,$1.28,1.28,43.0,2.0,8.0,5.0,tu-ke,tuke,1.0,0.0,{},1674421865767.0,1674421865767.0,6272.0,6272.0,2.598,3.674,1674421452220.0,1674421872039.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 3.0, 'ha': 4.0, 'so': 1.0, 'ni': 2.0, 'tu': 5.0}",5-3,5-3,2.0,0.9185,3.5164999999999997,1
20564,63cda67058c4334a66b06410,run1,quiz,False,232.0,,,,232.0,63cc988c2a276a3b63c222e6,63cda42fc750a65768ece732,$1.41,1.41,47.0,2.0,3.0,5.0,te-na,tena,1.0,0.0,{},1674421851136.0,1674421851136.0,7723.0,7723.0,1.853,5.87,1674421456646.0,1674421858859.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'te-hi': 1.0, 'na': 2.0, 'te-na': 3.0, 'te-so': 4.0, 'hi': 5.0, 'so': 6.0, 'te-ku': 7.0, 'te': 8.0, 'ku': 9.0, 'ku-te': 10.0}",3,8-2,2.0,1.4675,3.3205,6
20565,63cda67058c4334a66b06412,run1,quiz,False,236.0,,,,236.0,63cc988c2a276a3b63c222e6,63cda431eaa70cd95f1d5491,$1.5,1.5,51.0,6.0,7.0,5.0,ni,ni,1.0,0.0,{},1674421868731.0,1674421868731.0,4086.0,4086.0,0.543,3.543,1674421520925.0,1674421872817.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 1.0, 'ho-ta': 2.0, 'ho': 3.0, 'ho-se': 4.0, 'ho-ni': 5.0, 'ni-ho': 6.0, 'ni': 7.0, 'ho-ku': 8.0, 'ta': 9.0, 'ku': 10.0}",7,7,1.0,1.7715,2.3145000000000002,2
20567,63cda67158c4334a66b06414,run1,quiz,False,242.0,,,,242.0,63cc988c2a276a3b63c222e6,63cda4379c911ebce62c11bd,$0.36,0.36,12.0,2.0,3.0,5.0,ka,ka,1.0,0.0,{},1674421872074.0,1674421872074.0,1421.0,1421.0,0.708,0.713,1674421763861.0,1674421873495.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 1.0, 'si': 2.0, 'ka': 3.0, 'tu': 4.0, 'ho': 5.0}",3,3,1.0,0.3565,1.0645,1
20568,63cda67158c4334a66b06415,run1,quiz,False,231.0,,,,231.0,63cc988c2a276a3b63c222e6,63cda4368a2cdaa01df6a650,$0.99,0.99,33.0,5.0,6.0,5.0,ke-no,keno,1.0,0.0,{},1674421867752.0,1674421867752.0,6189.0,6189.0,1.576,4.613,1674421463135.0,1674421873941.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke-su': 1.0, 'ke-ha': 2.0, 'ke-ti': 3.0, 'no': 4.0, 'ke': 5.0, 'ke-no': 6.0, 'ha': 7.0, 'no-ke': 8.0, 'su': 9.0, 'ti': 10.0}",6,5-4,2.0,1.15325,2.7292500000000004,1
20570,63cda67458c4334a66b06418,run1,quiz,False,242.0,,,,242.0,63cc988c2a276a3b63c222e6,63cda4379c911ebce62c11bd,$0.39,0.39,13.0,3.0,4.0,5.0,tu,tu,1.0,0.0,{},1674421874505.0,1674421874505.0,1374.0,1374.0,0.365,1.009,1674421763861.0,1674421875879.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 1.0, 'si': 2.0, 'ka': 3.0, 'tu': 4.0, 'ho': 5.0}",4,4,1.0,0.5045,0.8694999999999999,0
20571,63cda67458c4334a66b0641a,run1,quiz,False,234.0,,,,234.0,63cc988c2a276a3b63c222e6,63cda432903e7830ca5670fd,$1.11,1.11,37.0,5.0,5.0,5.0,ni,ni,1.0,0.0,{},1674421870869.0,1674421870869.0,4131.0,4131.0,1.994,2.137,1674421494395.0,1674421875000.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ha': 2.0, 'te': 4.0, 'ko': 3.0, 'ni': 5.0, 'su': 1.0}",5,5,1.0,1.0685,3.0625,3
20572,63cda67458c4334a66b0641b,run1,quiz,True,222.0,,,,222.0,63cc988c2a276a3b63c222e6,63cda4371aec6dfe7fa054b6,$1.64,1.64,59.0,0.0,10.0,5.0,hi-sa,sahi,0.0,0.0,{},1674421873550.0,1674421873550.0,4302.0,4302.0,2.332,1.97,1674421383226.0,1674421877852.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'no': 4.0, 'sa': 5.0, 'hi': 2.0, 'tu': 3.0, 'ke': 1.0}",5-2,2-5,2.0,0.4925,2.8245,0
20574,63cda67558c4334a66b0641d,run1,quiz,False,243.0,,,,243.0,63cc988c2a276a3b63c222e6,63cda433a5782f6217e4ea9c,$0.38,0.38,13.0,0.0,4.0,5.0,no,no,1.0,0.0,{},1674421873287.0,1674421873287.0,2326.0,2326.0,1.411,0.915,1674421761864.0,1674421875613.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ke': 5.0, 'no': 4.0, 'tu': 3.0, 'sa': 2.0}",4,4,1.0,0.4575,1.8685,1
20575,63cda67558c4334a66b0641e,run1,quiz,False,228.0,,,,228.0,63cc988c2a276a3b63c222e6,63cda43010f8545a23c71c6e,$1.31,1.31,44.0,3.0,5.0,5.0,tu,tu,1.0,0.0,{},1674421873046.0,1674421873046.0,3995.0,3995.0,2.271,1.724,1674421452220.0,1674421877041.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ke': 3.0, 'ha': 4.0, 'so': 1.0, 'ni': 2.0, 'tu': 5.0}",5,5,1.0,0.862,3.133,3
20577,63cda67558c4334a66b06420,run1,quiz,False,236.0,,,,236.0,63cc988c2a276a3b63c222e6,63cda431eaa70cd95f1d5491,$1.53,1.53,52.0,7.0,8.0,5.0,ho-ku,hoku,1.0,0.0,{},1674421873827.0,1674421873827.0,3780.0,3780.0,0.893,2.887,1674421520925.0,1674421877607.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 1.0, 'ho-ta': 2.0, 'ho': 3.0, 'ho-se': 4.0, 'ho-ni': 5.0, 'ni-ho': 6.0, 'ni': 7.0, 'ho-ku': 8.0, 'ta': 9.0, 'ku': 10.0}",8,3-10,2.0,0.72175,1.61475,1
20578,63cda67558c4334a66b06422,run1,quiz,False,232.0,,,,232.0,63cc988c2a276a3b63c222e6,63cda42fc750a65768ece732,$1.44,1.44,48.0,3.0,4.0,5.0,te-so,teso,1.0,0.0,{},1674421859869.0,1674421859869.0,4609.0,4609.0,0.868,3.741,1674421456646.0,1674421864478.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'te-hi': 1.0, 'na': 2.0, 'te-na': 3.0, 'te-so': 4.0, 'hi': 5.0, 'so': 6.0, 'te-ku': 7.0, 'te': 8.0, 'ku': 9.0, 'ku-te': 10.0}",4,8-6,2.0,0.93525,1.80325,5
20579,63cda67658c4334a66b06423,run1,quiz,True,233.0,,,,233.0,63cc988c2a276a3b63c222e6,63cda435c050682a8d35b2e1,$1.85,1.85,62.0,7.0,8.0,5.0,ko-sa,kosa,1.0,0.0,{},1674421874244.0,1674421874244.0,5368.0,5368.0,2.047,3.321,1674421496674.0,1674421879612.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'tu': 2.0, 'sa': 3.0, 'hi': 4.0, 'ko': 5.0}",5-3,5-3,2.0,0.83025,2.87725,2
20580,63cda67758c4334a66b06424,run1,quiz,False,227.0,,,,227.0,63cc988c2a276a3b63c222e6,63cda432f338dc3127c71c51,$0.74,0.74,25.0,3.0,7.0,5.0,ne-so,ne-so,1.0,0.0,{},1674421871557.0,1674421871557.0,7688.0,7688.0,1.854,5.834,1674421432534.0,1674421879245.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 5.0, 'ti': 3.0, 'ku': 4.0, 'ha': 1.0, 'so': 2.0}",5-2,5-2,2.0,1.1667999999999998,3.0208,1
20581,63cda67858c4334a66b06426,run1,quiz,False,241.0,,,,241.0,63cc988c2a276a3b63c222e6,63cda432c1c6fa7c66ae1fb0,$0.66,0.66,22.0,1.0,1.0,5.0,te,te,1.0,0.0,{},1674421872344.0,1674421872344.0,8742.0,8742.0,2.151,6.591,1674421669165.0,1674421881086.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ha': 5.0, 'ko': 3.0, 'si': 2.0, 'nu': 4.0, 'te': 1.0}",1,1,1.0,3.2955,5.4465,0
20582,63cda67858c4334a66b06428,run1,quiz,False,236.0,,,,236.0,63cc988c2a276a3b63c222e6,63cda431eaa70cd95f1d5491,$1.56,1.56,53.0,8.0,9.0,5.0,ta,ta,1.0,0.0,{},1674421878611.0,1674421878611.0,2053.0,2053.0,0.734,1.319,1674421520925.0,1674421880665.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 1.0, 'ho-ta': 2.0, 'ho': 3.0, 'ho-se': 4.0, 'ho-ni': 5.0, 'ni-ho': 6.0, 'ni': 7.0, 'ho-ku': 8.0, 'ta': 9.0, 'ku': 10.0}",9,9,1.0,0.6595,1.3935,0
20583,63cda67858c4334a66b06429,run1,quiz,False,243.0,,,,243.0,63cc988c2a276a3b63c222e6,63cda433a5782f6217e4ea9c,$0.41,0.41,14.0,1.0,3.0,5.0,tu,tu,1.0,0.0,{},1674421876630.0,1674421876630.0,2652.0,2652.0,1.879,0.773,1674421761864.0,1674421879282.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ke': 5.0, 'no': 4.0, 'tu': 3.0, 'sa': 2.0}",3,3,1.0,0.3865,2.2655,1
20585,63cda67958c4334a66b0642b,run1,quiz,False,231.0,,,,231.0,63cc988c2a276a3b63c222e6,63cda4368a2cdaa01df6a650,$1.02,1.02,34.0,6.0,7.0,5.0,ha,ha,1.0,0.0,{},1674421874959.0,1674421874959.0,6383.0,6383.0,4.399,1.984,1674421463135.0,1674421881342.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke-su': 1.0, 'ke-ha': 2.0, 'ke-ti': 3.0, 'no': 4.0, 'ke': 5.0, 'ke-no': 6.0, 'ha': 7.0, 'no-ke': 8.0, 'su': 9.0, 'ti': 10.0}",7,7,1.0,0.992,5.391,0
20586,63cda67958c4334a66b0642c,run1,quiz,False,228.0,,,,228.0,63cc988c2a276a3b63c222e6,63cda43010f8545a23c71c6e,$1.34,1.34,45.0,4.0,1.0,5.0,so,so,1.0,0.0,{},1674421878047.0,1674421878047.0,2976.0,2976.0,1.318,1.658,1674421452220.0,1674421881023.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ke': 3.0, 'ha': 4.0, 'so': 1.0, 'ni': 2.0, 'tu': 5.0}",1,1,1.0,0.829,2.1470000000000002,3
20588,63cda67b58c4334a66b0642f,run1,quiz,False,232.0,,,,232.0,63cc988c2a276a3b63c222e6,63cda42fc750a65768ece732,$1.47,1.47,49.0,4.0,5.0,5.0,hi,hi,1.0,0.0,{},1674421865489.0,1674421865489.0,4134.0,4134.0,2.377,1.757,1674421456646.0,1674421869623.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'te-hi': 1.0, 'na': 2.0, 'te-na': 3.0, 'te-so': 4.0, 'hi': 5.0, 'so': 6.0, 'te-ku': 7.0, 'te': 8.0, 'ku': 9.0, 'ku-te': 10.0}",5,5,1.0,0.8785,3.2554999999999996,4
20591,63cda67c58c4334a66b06432,run1,quiz,False,241.0,,,,241.0,63cc988c2a276a3b63c222e6,63cda432c1c6fa7c66ae1fb0,$0.69,0.69,23.0,2.0,3.0,5.0,ko,ko,1.0,0.0,{},1674421882102.0,1674421882102.0,3233.0,3233.0,1.541,1.692,1674421669165.0,1674421885335.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ha': 5.0, 'ko': 3.0, 'si': 2.0, 'nu': 4.0, 'te': 1.0}",3,3,1.0,0.846,2.387,2
20592,63cda67d58c4334a66b06434,run1,quiz,False,243.0,,,,243.0,63cc988c2a276a3b63c222e6,63cda433a5782f6217e4ea9c,$0.44,0.44,15.0,2.0,2.0,5.0,sa,sa,1.0,0.0,{},1674421880303.0,1674421880303.0,3310.0,3310.0,1.244,2.066,1674421761864.0,1674421883613.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ke': 5.0, 'no': 4.0, 'tu': 3.0, 'sa': 2.0}",2,2,1.0,1.033,2.277,0
20593,63cda67d58c4334a66b06436,run1,quiz,False,240.0,,,,240.0,63cc988c2a276a3b63c222e6,63cda458ad359d197db9e102,$1.29,1.29,43.0,7.0,8.0,5.0,ke-no,keno,1.0,0.0,{},1674421870492.0,1674421870492.0,14578.0,14578.0,11.217,3.361,1674421598930.0,1674421885070.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ti': 1.0, 'sa': 2.0, 'no': 3.0, 'hu': 4.0, 'ke': 5.0}",5-3,5-3,2.0,0.84025,12.05725,0
20595,63cda67e58c4334a66b06438,run1,quiz,False,227.0,,,,227.0,63cc988c2a276a3b63c222e6,63cda432f338dc3127c71c51,$0.77,0.77,26.0,4.0,2.0,5.0,so,so,1.0,0.0,{},1674421880257.0,1674421880257.0,5228.0,5228.0,2.684,2.544,1674421432534.0,1674421885485.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 5.0, 'ti': 3.0, 'ku': 4.0, 'ha': 1.0, 'so': 2.0}",2,2,1.0,1.272,3.9560000000000004,1
20596,63cda67e58c4334a66b06439,run1,quiz,False,232.0,,,,232.0,63cc988c2a276a3b63c222e6,63cda42fc750a65768ece732,$1.5,1.5,50.0,5.0,6.0,5.0,so,so,1.0,0.0,{},1674421870631.0,1674421870631.0,2047.0,2047.0,0.599,1.448,1674421456646.0,1674421872679.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te-hi': 1.0, 'na': 2.0, 'te-na': 3.0, 'te-so': 4.0, 'hi': 5.0, 'so': 6.0, 'te-ku': 7.0, 'te': 8.0, 'ku': 9.0, 'ku-te': 10.0}",6,6,1.0,0.724,1.323,3
20598,63cda67e58c4334a66b0643b,run1,quiz,False,234.0,,,,234.0,63cc988c2a276a3b63c222e6,63cda432903e7830ca5670fd,$1.14,1.14,38.0,6.0,1.0,5.0,su,su,1.0,0.0,{},1674421876005.0,1674421876005.0,9036.0,9036.0,7.085,1.951,1674421494395.0,1674421885041.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ha': 2.0, 'te': 4.0, 'ko': 3.0, 'ni': 5.0, 'su': 1.0}",1,1,1.0,0.9755,8.0605,5
20600,63cda68058c4334a66b0643e,run1,quiz,False,242.0,,,,242.0,63cc988c2a276a3b63c222e6,63cda4379c911ebce62c11bd,$0.45,0.45,15.0,0.0,1.0,5.0,ne,ne,1.0,0.0,{},1674421886848.0,1674421886848.0,1358.0,1358.0,0.773,0.585,1674421763861.0,1674421888206.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 1.0, 'si': 2.0, 'ka': 3.0, 'tu': 4.0, 'ho': 5.0}",1,1,1.0,0.2925,1.0655000000000001,3
20601,63cda68158c4334a66b06440,run1,quiz,False,243.0,,,,243.0,63cc988c2a276a3b63c222e6,63cda433a5782f6217e4ea9c,$0.47,0.47,16.0,3.0,1.0,5.0,hi,hi,1.0,0.0,{},1674421884622.0,1674421884622.0,3613.0,3613.0,1.188,2.425,1674421761864.0,1674421888235.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'hi': 1.0, 'ke': 5.0, 'no': 4.0, 'tu': 3.0, 'sa': 2.0}",1,1,1.0,1.2125,2.4005,0
20602,63cda68258c4334a66b06441,run1,quiz,False,228.0,,,,228.0,63cc988c2a276a3b63c222e6,63cda43010f8545a23c71c6e,$1.37,1.37,46.0,5.0,5.0,5.0,tu,tu,1.0,0.0,{},1674421882031.0,1674421882031.0,8594.0,8594.0,7.046,1.548,1674421452220.0,1674421890625.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ke': 3.0, 'ha': 4.0, 'so': 1.0, 'ni': 2.0, 'tu': 5.0}",5,5,1.0,0.774,7.82,4
20603,63cda68258c4334a66b06442,run1,quiz,False,242.0,,,,242.0,63cc988c2a276a3b63c222e6,63cda4379c911ebce62c11bd,$0.48,0.48,16.0,1.0,2.0,5.0,si,si,1.0,0.0,{},1674421889216.0,1674421889216.0,1438.0,1438.0,0.773,0.665,1674421763861.0,1674421890654.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ne': 1.0, 'si': 2.0, 'ka': 3.0, 'tu': 4.0, 'ho': 5.0}",2,2,1.0,0.3325,1.1055000000000001,3
20604,63cda68258c4334a66b06443,run1,quiz,False,241.0,,,,241.0,63cc988c2a276a3b63c222e6,63cda432c1c6fa7c66ae1fb0,$0.72,0.72,24.0,3.0,7.0,5.0,ha-si,hasi,1.0,0.0,{},1674421886352.0,1674421886352.0,5179.0,5179.0,1.966,3.213,1674421669165.0,1674421891531.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ha': 5.0, 'ko': 3.0, 'si': 2.0, 'nu': 4.0, 'te': 1.0}",5-2,5-2,2.0,0.80325,2.76925,1
