,Unnamed: 0,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq,elapsedTime,delay,addcount,multcount,rulecount,ppd,dpp
9431,11655,644ab587e8b53354700ea868,cogsci2023,quiz,False,133.0,,,,133.0,6449f103d9aadfd8114dd65d,644ab3855eaba0afb6ceac44,$1.4,140.0,49.0,5.0,5.0,3.0,si-to,sito,1.0,0.0,{},1682617729166.0,1682617729166.0,5766.0,5766.0,2.95,2.816,1682617334909.0,1682617734932.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ha': 1.0, 'to': 2.0, 'si': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.704,3.654,5,400023.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
9441,11666,644ab58be8b53354700ea87f,cogsci2023,quiz,False,133.0,,,,133.0,6449f103d9aadfd8114dd65d,644ab3855eaba0afb6ceac44,$1.43,143.0,50.0,6.0,6.0,3.0,to-si,tosi,1.0,0.0,{},1682617735936.0,1682617735936.0,3125.0,3125.0,1.244,1.881,1682617334909.0,1682617739061.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ha': 1.0, 'to': 2.0, 'si': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.47025,1.71425,4,404152.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
9447,11673,644ab58de8b53354700ea888,cogsci2023,quiz,False,146.0,,,,146.0,6449f103d9aadfd8114dd65d,644ab38cc1e3c3686c1ed166,$1.38,138.0,49.0,5.0,5.0,3.0,nu-ti,nuti,1.0,0.0,{},1682617737783.0,1682617737783.0,2577.0,2577.0,1.425,1.152,1682617421201.0,1682617740360.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'so': 1.0, 'ti': 2.0, 'nu': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.288,1.713,5,319159.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
9449,11676,644ab58ee8b53354700ea88e,cogsci2023,quiz,False,128.0,,,,128.0,6449f103d9aadfd8114dd65d,644ab3781bb44767554a6ed5,$1.17,117.0,40.0,5.0,5.0,3.0,ko-na,kona,1.0,0.0,{},1682617737170.0,1682617737170.0,5362.0,5362.0,2.689,2.673,1682617306985.0,1682617742532.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'su': 1.0, 'na': 2.0, 'ko': 3.0, 'te': 9.0}",3-2,3-2,2.0,0.66825,3.35725,4,435547.0,8.0,14.0,14.0,14.0,0.5,1.6
9450,11677,644ab58fe8b53354700ea892,cogsci2023,quiz,False,136.0,,,,136.0,6449f103d9aadfd8114dd65d,644ab37be48d0677a23c41da,$1.32,132.0,49.0,5.0,5.0,3.0,hu-ko,huko,1.0,0.0,{},1682617739968.0,1682617739968.0,3242.0,3242.0,0.992,2.25,1682617350726.0,1682617743210.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ti': 1.0, 'ko': 2.0, 'hu': 3.0, 'sa': 9.0}",3-2,3-2,2.0,0.5625,1.5545,5,392484.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
9461,11689,644ab593e8b53354700ea8aa,cogsci2023,quiz,False,146.0,,,,146.0,6449f103d9aadfd8114dd65d,644ab38cc1e3c3686c1ed166,$1.41,141.0,50.0,6.0,6.0,3.0,ti-nu,tinu,1.0,0.0,{},1682617741366.0,1682617741366.0,5122.0,5122.0,3.938,1.184,1682617421201.0,1682617746488.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'so': 1.0, 'ti': 2.0, 'nu': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.296,4.234,4,325287.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
9463,11691,644ab595e8b53354700ea8b0,cogsci2023,quiz,False,128.0,,,,128.0,6449f103d9aadfd8114dd65d,644ab3781bb44767554a6ed5,$1.2,120.0,41.0,6.0,6.0,3.0,na-ko,nako,1.0,0.0,{},1682617743534.0,1682617743534.0,6134.0,6134.0,3.893,2.241,1682617306985.0,1682617749668.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'su': 1.0, 'na': 2.0, 'ko': 3.0, 'te': 9.0}",2-3,2-3,2.0,0.56025,4.45325,3,442683.0,8.0,14.0,14.0,14.0,0.375,2.0
9467,11697,644ab598e8b53354700ea8bc,cogsci2023,quiz,False,151.0,,,,151.0,6449f103d9aadfd8114dd65d,644ab37fad894f05fad566f1,$0.99,99.0,33.0,6.0,6.0,4.0,ka-nu,kanu,1.0,0.0,{},1682617747153.0,1682617747153.0,5038.0,5038.0,2.121,2.917,1682617462702.0,1682617752191.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'nu': 2.0, 'se': 3.0, 'ka': 4.0}",4-2,4-2,2.0,0.72925,2.85025,2,289489.0,7.0,8.0,8.0,8.0,0.2857142857142857,2.3333333333333335
9470,11700,644ab598e8b53354700ea8c0,cogsci2023,quiz,False,136.0,,,,136.0,6449f103d9aadfd8114dd65d,644ab37be48d0677a23c41da,$1.32,132.0,50.0,6.0,6.0,3.0,ko-hu,hukoti,0.0,0.0,{},1682617744214.0,1682617744214.0,8468.0,8468.0,6.128,2.34,1682617350726.0,1682617752682.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ti': 1.0, 'ko': 2.0, 'hu': 3.0, 'sa': 9.0}",3-2-1,2-3,2.0,0.3899999999999999,6.518,4,401956.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
9478,11711,644ab59de8b53354700ea8d6,cogsci2023,quiz,True,137.0,,,,137.0,6449f103d9aadfd8114dd65d,644ab37dd5b29e11d739fbb5,$1.8,180.0,60.0,6.0,6.0,4.0,hi-so,hiso,1.0,0.0,{},1682617752416.0,1682617752416.0,6507.0,6507.0,0.916,5.591,1682617360891.0,1682617758923.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 1.0, 'so': 2.0, 'nu': 3.0, 'hi': 4.0}",4-2,4-2,2.0,1.39775,2.31375,5,398032.0,10.0,20.0,20.0,20.0,0.5,1.6666666666666667
9479,11713,644ab59ee8b53354700ea8d9,cogsci2023,quiz,False,152.0,,,,152.0,6449f103d9aadfd8114dd65d,644ab38179c79cf34e486325,$1.2,120.0,41.0,6.0,6.0,3.0,ke-tu,ketuha,0.0,0.0,{},1682617725150.0,1682617725150.0,32583.0,32583.0,31.103,1.48,1682617525326.0,1682617757733.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ha': 1.0, 'ke': 2.0, 'tu': 3.0, 'so': 9.0}",2-3-1,2-3,2.0,0.2466666666666666,31.349666666666668,3,232407.0,8.0,14.0,14.0,14.0,0.375,2.0
9481,11715,644ab59fe8b53354700ea8db,cogsci2023,quiz,False,153.0,,,,153.0,6449f103d9aadfd8114dd65d,644ab3894760c9b9a6ab05ec,$0.78,78.0,26.0,6.0,6.0,4.0,ti-ha,tiha,1.0,0.0,{},1682617754354.0,1682617754354.0,5244.0,5244.0,1.381,3.863,1682617551576.0,1682617759598.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu': 1.0, 'ha': 2.0, 'so': 3.0, 'ti': 4.0}",4-2,4-2,2.0,0.96575,2.34675,1,208022.0,6.0,5.0,5.0,5.0,0.16666666666666666,3.0
9482,11717,644ab5a1e8b53354700ea8e1,cogsci2023,quiz,False,141.0,,,,141.0,6449f103d9aadfd8114dd65d,644ab38758c3fe902e1f1567,$1.17,117.0,40.0,5.0,5.0,3.0,no-hi,nohi,1.0,0.0,{},1682617757544.0,1682617757544.0,3956.0,3956.0,1.138,2.818,1682617376325.0,1682617761500.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'hi': 2.0, 'no': 3.0, 'sa': 9.0}",3-2,3-2,2.0,0.7045,1.8425,4,385175.0,8.0,14.0,14.0,14.0,0.5,1.6
9494,11732,644ab5a6e8b53354700ea8f6,cogsci2023,quiz,True,137.0,,,,137.0,6449f103d9aadfd8114dd65d,644ab37dd5b29e11d739fbb5,$1.86,186.0,62.0,8.0,8.0,4.0,so-hi,sohi,1.0,0.0,{},1682617763998.0,1682617763998.0,3091.0,3091.0,1.325,1.766,1682617360891.0,1682617767089.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'te': 1.0, 'so': 2.0, 'nu': 3.0, 'hi': 4.0}",2-4,2-4,2.0,0.4415,1.7665,3,406198.0,10.0,21.0,21.0,21.0,0.3,2.5
9495,11733,644ab5a6e8b53354700ea8f9,cogsci2023,quiz,False,145.0,,,,145.0,6449f103d9aadfd8114dd65d,644ab3807c6ee08971ad6803,$1.48,148.0,50.0,6.0,6.0,4.0,su-ne,sune,1.0,0.0,{},1682617763084.0,1682617763084.0,3198.0,3198.0,1.453,1.745,1682617390976.0,1682617766282.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ne': 2.0, 'to': 3.0, 'su': 4.0}",4-2,4-2,2.0,0.43625,1.88925,4,375306.0,9.0,15.0,15.0,15.0,0.4444444444444444,1.8
9503,11743,644ab5abe8b53354700ea90d,cogsci2023,quiz,False,151.0,,,,151.0,6449f103d9aadfd8114dd65d,644ab37fad894f05fad566f1,$1.05,105.0,35.0,8.0,8.0,4.0,nu-ka,nuka,1.0,0.0,{},1682617764719.0,1682617764719.0,6975.0,6975.0,2.421,4.554,1682617462702.0,1682617771694.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'hi': 1.0, 'nu': 2.0, 'se': 3.0, 'ka': 4.0}",2-4,2-4,2.0,1.1385,3.5595,0,308992.0,,9.0,9.0,9.0,,
9513,11757,644ab5b0e8b53354700ea925,cogsci2023,quiz,False,141.0,,,,141.0,6449f103d9aadfd8114dd65d,644ab38758c3fe902e1f1567,$1.2,120.0,41.0,6.0,6.0,3.0,hi-no,hino,1.0,0.0,{},1682617762512.0,1682617762512.0,14212.0,14212.0,1.555,,1682617376325.0,1682617776724.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'hi': 2.0, 'no': 3.0, 'sa': 9.0}",2-3,2-3,2.0,,,3,400399.0,8.0,14.0,14.0,14.0,0.375,2.0
9515,11759,644ab5b1e8b53354700ea928,cogsci2023,quiz,False,145.0,,,,145.0,6449f103d9aadfd8114dd65d,644ab3807c6ee08971ad6803,$1.54,154.0,52.0,8.0,8.0,4.0,ne-su,nesu,1.0,0.0,{},1682617772476.0,1682617772476.0,4233.0,4233.0,2.184,2.049,1682617390976.0,1682617776709.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'hi': 1.0, 'ne': 2.0, 'to': 3.0, 'su': 4.0}",2-4,2-4,2.0,0.51225,2.69625,2,385733.0,9.0,16.0,16.0,16.0,0.2222222222222222,3.0
9532,11778,644ab5b9e8b53354700ea949,cogsci2023,quiz,False,150.0,,,,150.0,6449f103d9aadfd8114dd65d,644ab3896286956e16ac783d,$0.95,95.0,32.0,5.0,5.0,3.0,ne-ko,ne-ko,1.0,0.0,{},1682617780687.0,1682617780687.0,5634.0,5634.0,2.559,3.075,1682617454446.0,1682617786321.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ti': 1.0, 'ko': 2.0, 'ne': 3.0, 'sa': 9.0}",3-2,3-2,2.0,0.615,3.1740000000000004,3,331875.0,7.0,10.0,10.0,10.0,0.42857142857142855,1.75
9542,11792,644ab5bee8b53354700ea95d,cogsci2023,quiz,True,133.0,,,,133.0,6449f103d9aadfd8114dd65d,644ab3855eaba0afb6ceac44,$1.7,170.0,59.0,5.0,5.0,3.0,si-to,sito,1.0,0.0,{},1682617786211.0,1682617786211.0,3286.0,3286.0,2.222,1.064,1682617334909.0,1682617789497.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ha': 1.0, 'to': 2.0, 'si': 3.0, 'ke': 9.0}",3-2,3-2,2.0,0.266,2.488,6,454588.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
9547,11797,644ab5bfe8b53354700ea967,cogsci2023,quiz,True,132.0,,,,132.0,6449f103d9aadfd8114dd65d,644ab387e42ac9a969586cdf,$1.59,159.0,59.0,5.0,5.0,3.0,ha-nu,kenu,0.0,0.0,{},1682617788824.0,1682617788824.0,4020.0,4020.0,1.91,2.11,1682617326474.0,1682617792844.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'nu': 2.0, 'ha': 3.0, 'ti': 9.0}",1-2,3-2,2.0,0.5275,2.4375,6,466370.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
9548,11798,644ab5bfe8b53354700ea968,cogsci2023,quiz,True,146.0,,,,146.0,6449f103d9aadfd8114dd65d,644ab38cc1e3c3686c1ed166,$1.65,165.0,59.0,5.0,5.0,3.0,nu-ti,tinu,0.0,0.0,{},1682617786977.0,1682617786977.0,3599.0,3599.0,1.062,2.537,1682617421201.0,1682617790576.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'so': 1.0, 'ti': 2.0, 'nu': 3.0, 'ke': 9.0}",2-3,3-2,2.0,0.63425,1.69625,6,369375.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
9556,11810,644ab5c6e8b53354700ea981,cogsci2023,quiz,True,146.0,,,,146.0,6449f103d9aadfd8114dd65d,644ab38cc1e3c3686c1ed166,$1.7,170.0,60.0,6.0,6.0,3.0,ti-nu,tinu,1.0,0.0,{},1682617794384.0,1682617794384.0,2584.0,2584.0,1.527,1.057,1682617421201.0,1682617796968.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'so': 1.0, 'ti': 2.0, 'nu': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.26425,1.7912499999999998,5,375767.0,10.0,23.0,23.0,23.0,0.5,1.6666666666666667
9560,11814,644ab5c8e8b53354700ea987,cogsci2023,quiz,False,150.0,,,,150.0,6449f103d9aadfd8114dd65d,644ab3896286956e16ac783d,$0.98,98.0,33.0,6.0,6.0,3.0,ko-ne,ko-ne,1.0,0.0,{},1682617787352.0,1682617787352.0,13136.0,13136.0,2.295,,1682617454446.0,1682617800488.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ti': 1.0, 'ko': 2.0, 'ne': 3.0, 'sa': 9.0}",2-3,2-3,2.0,,,2,346042.0,7.0,10.0,10.0,10.0,0.2857142857142857,2.3333333333333335
9570,11827,644ab5cee8b53354700ea9a1,cogsci2023,quiz,False,151.0,,,,151.0,6449f103d9aadfd8114dd65d,644ab37fad894f05fad566f1,$1.23,123.0,41.0,6.0,6.0,4.0,ka-nu,kanu,1.0,0.0,{},1682617801649.0,1682617801649.0,5378.0,5378.0,1.43,3.948,1682617462702.0,1682617807027.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'nu': 2.0, 'se': 3.0, 'ka': 4.0}",4-2,4-2,2.0,0.987,2.417,3,344325.0,8.0,11.0,11.0,11.0,0.375,2.0
9573,11833,644ab5d0e8b53354700ea9ab,cogsci2023,quiz,False,153.0,,,,153.0,6449f103d9aadfd8114dd65d,644ab3894760c9b9a6ab05ec,$0.99,99.0,33.0,6.0,6.0,4.0,ti-ha,tiha,1.0,0.0,{},1682617804689.0,1682617804689.0,4699.0,4699.0,1.1,3.599,1682617551576.0,1682617809388.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu': 1.0, 'ha': 2.0, 'so': 3.0, 'ti': 4.0}",4-2,4-2,2.0,0.89975,1.99975,2,257812.0,7.0,8.0,8.0,8.0,0.2857142857142857,2.3333333333333335
9575,11835,644ab5d0e8b53354700ea9ad,cogsci2023,quiz,True,133.0,,,,133.0,6449f103d9aadfd8114dd65d,644ab3855eaba0afb6ceac44,$1.73,173.0,60.0,6.0,6.0,3.0,to-si,tosi,1.0,0.0,{},1682617790502.0,1682617790502.0,17766.0,17766.0,15.243,2.523,1682617334909.0,1682617808268.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ha': 1.0, 'to': 2.0, 'si': 3.0, 'ke': 9.0}",2-3,2-3,2.0,0.63075,15.87375,5,473359.0,10.0,23.0,23.0,23.0,0.5,1.6666666666666667
9578,11838,644ab5d2e8b53354700ea9b3,cogsci2023,quiz,False,128.0,,,,128.0,6449f103d9aadfd8114dd65d,644ab3781bb44767554a6ed5,$1.41,141.0,49.0,5.0,5.0,3.0,ko-na,nako,0.0,0.0,{},1682617801478.0,1682617801478.0,9311.0,9311.0,7.334,1.977,1682617306985.0,1682617810789.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'su': 1.0, 'na': 2.0, 'ko': 3.0, 'te': 9.0}",2-3,3-2,2.0,0.49425,7.82825,5,503804.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
9595,11856,644ab5d9e8b53354700ea9d2,cogsci2023,quiz,False,141.0,,,,141.0,6449f103d9aadfd8114dd65d,644ab38758c3fe902e1f1567,$1.44,144.0,49.0,5.0,5.0,3.0,no-hi,nohi,1.0,0.0,{},1682617813504.0,1682617813504.0,4339.0,4339.0,0.889,3.45,1682617376325.0,1682617817843.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke': 1.0, 'hi': 2.0, 'no': 3.0, 'sa': 9.0}",3-2,3-2,2.0,0.8625,1.7515,5,441518.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
9596,11857,644ab5dae8b53354700ea9d3,cogsci2023,quiz,False,151.0,,,,151.0,6449f103d9aadfd8114dd65d,644ab37fad894f05fad566f1,$1.29,129.0,43.0,8.0,8.0,4.0,nu-ka,nuka,1.0,0.0,{},1682617814209.0,1682617814209.0,4077.0,4077.0,1.643,2.434,1682617462702.0,1682617818286.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'hi': 1.0, 'nu': 2.0, 'se': 3.0, 'ka': 4.0}",2-4,2-4,2.0,0.6085,2.2515,1,355584.0,8.0,12.0,12.0,12.0,0.125,4.0
9597,11858,644ab5dae8b53354700ea9d5,cogsci2023,quiz,False,152.0,,,,152.0,6449f103d9aadfd8114dd65d,644ab38179c79cf34e486325,$1.44,144.0,49.0,5.0,5.0,3.0,tu-ke,tuke,1.0,0.0,{},1682617816895.0,1682617816895.0,1334.0,1334.0,0.462,0.872,1682617525326.0,1682617818229.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ha': 1.0, 'ke': 2.0, 'tu': 3.0, 'so': 9.0}",3-2,3-2,2.0,0.218,0.68,5,292903.0,9.0,18.0,18.0,18.0,0.5555555555555556,1.5
9604,11865,644ab5dee8b53354700ea9e2,cogsci2023,quiz,False,128.0,,,,128.0,6449f103d9aadfd8114dd65d,644ab3781bb44767554a6ed5,$1.46,146.0,50.0,6.0,6.0,3.0,na-ko,nako,1.0,0.0,{},1682617817637.0,1682617817637.0,4873.0,4873.0,2.303,2.57,1682617306985.0,1682617822510.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'su': 1.0, 'na': 2.0, 'ko': 3.0, 'te': 9.0}",2-3,2-3,2.0,0.6425,2.9455,4,515525.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
9606,11867,644ab5e0e8b53354700ea9e5,cogsci2023,quiz,True,136.0,,,,136.0,6449f103d9aadfd8114dd65d,644ab37be48d0677a23c41da,$1.56,156.0,59.0,5.0,5.0,3.0,hu-ko,huko,1.0,0.0,{},1682617821329.0,1682617821329.0,2993.0,2993.0,0.72,2.273,1682617350726.0,1682617824322.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ti': 1.0, 'ko': 2.0, 'hu': 3.0, 'sa': 9.0}",3-2,3-2,2.0,0.56825,1.28825,6,473596.0,10.0,23.0,23.0,23.0,0.6,1.4285714285714286
9608,11870,644ab5e2e8b53354700ea9eb,cogsci2023,quiz,False,152.0,,,,152.0,6449f103d9aadfd8114dd65d,644ab38179c79cf34e486325,$1.47,147.0,50.0,6.0,6.0,3.0,ke-tu,ketu,1.0,0.0,{},1682617819231.0,1682617819231.0,6982.0,6982.0,6.07,0.912,1682617525326.0,1682617826213.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ha': 1.0, 'ke': 2.0, 'tu': 3.0, 'so': 9.0}",2-3,2-3,2.0,0.228,6.298,4,300887.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
9610,11873,644ab5e5e8b53354700ea9f1,cogsci2023,quiz,True,136.0,,,,136.0,6449f103d9aadfd8114dd65d,644ab37be48d0677a23c41da,$1.59,159.0,60.0,6.0,6.0,3.0,ko-hu,kohu,1.0,0.0,{},1682617825328.0,1682617825328.0,3562.0,3562.0,2.234,1.328,1682617350726.0,1682617828890.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ti': 1.0, 'ko': 2.0, 'hu': 3.0, 'sa': 9.0}",2-3,2-3,2.0,0.332,2.566,5,478164.0,10.0,23.0,23.0,23.0,0.5,1.6666666666666667
9617,11882,644ab5ebe8b53354700eaa00,cogsci2023,quiz,True,132.0,,,,132.0,6449f103d9aadfd8114dd65d,644ab387e42ac9a969586cdf,$1.63,163.0,60.0,6.0,6.0,3.0,nu-ha,nuha,1.0,0.0,{},1682617829544.0,1682617829544.0,7406.0,7406.0,1.921,5.485,1682617326474.0,1682617836950.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'nu': 2.0, 'ha': 3.0, 'ti': 9.0}",2-3,2-3,2.0,1.37125,3.29225,5,510476.0,10.0,23.0,23.0,23.0,0.5,1.6666666666666667
9620,11887,644ab5ede8b53354700eaa07,cogsci2023,quiz,True,145.0,,,,145.0,6449f103d9aadfd8114dd65d,644ab3807c6ee08971ad6803,$1.77,177.0,60.0,6.0,6.0,4.0,su-ne,sune,1.0,0.0,{},1682617833420.0,1682617833420.0,4197.0,4197.0,2.492,1.705,1682617390976.0,1682617837617.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ne': 2.0, 'to': 3.0, 'su': 4.0}",4-2,4-2,2.0,0.42625,2.91825,5,446641.0,10.0,20.0,20.0,20.0,0.5,1.6666666666666667
9624,11891,644ab5eee8b53354700eaa0b,cogsci2023,quiz,False,153.0,,,,153.0,6449f103d9aadfd8114dd65d,644ab3894760c9b9a6ab05ec,$1.05,105.0,35.0,8.0,8.0,4.0,ha-ti,hati,1.0,0.0,{},1682617834320.0,1682617834320.0,5196.0,5196.0,1.754,3.442,1682617551576.0,1682617839516.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'nu': 1.0, 'ha': 2.0, 'so': 3.0, 'ti': 4.0}",2-4,2-4,2.0,0.8605,2.6145,0,287940.0,,9.0,9.0,9.0,,
9638,11909,644ab5f8e8b53354700eaa23,cogsci2023,quiz,False,141.0,,,,141.0,6449f103d9aadfd8114dd65d,644ab38758c3fe902e1f1567,$1.47,147.0,50.0,6.0,6.0,3.0,hi-no,hino,1.0,0.0,{},1682617818856.0,1682617818856.0,29091.0,29091.0,27.755,1.336,1682617376325.0,1682617847947.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke': 1.0, 'hi': 2.0, 'no': 3.0, 'sa': 9.0}",2-3,2-3,2.0,0.334,28.089,4,471622.0,9.0,18.0,18.0,18.0,0.4444444444444444,1.8
9639,11910,644ab5f8e8b53354700eaa25,cogsci2023,quiz,True,145.0,,,,145.0,6449f103d9aadfd8114dd65d,644ab3807c6ee08971ad6803,$1.83,183.0,62.0,8.0,8.0,4.0,ne-su,nesu,1.0,0.0,{},1682617843202.0,1682617843202.0,5038.0,5038.0,2.612,2.426,1682617390976.0,1682617848240.0,,,,,,,,1,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'hi': 1.0, 'ne': 2.0, 'to': 3.0, 'su': 4.0}",2-4,2-4,2.0,0.6065,3.2185,3,457264.0,10.0,21.0,21.0,21.0,0.3,2.5
