,Unnamed: 0,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq,elapsedTime,delay,ppd,dpp
2773,21302,63cda75058c4334a66b06804,run1,quiz,False,227.0,,,,227.0,63cc988c2a276a3b63c222e6,63cda432f338dc3127c71c51,$1.32,1.32,45.0,2.0,7.0,5.0,ne-so,ne-so,1.0,0.0,{},1674422083355.0,1674422083355.0,12123.0,12123.0,3.055,9.068,1674421432534.0,1674422095478.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 5.0, 'ti': 3.0, 'ku': 4.0, 'ha': 1.0, 'so': 2.0}",5-2,5-2,2.0,1.8136,4.8686,2,662944.0,15.0,0.13333333333333333,5.0
2775,21308,63cda75158c4334a66b0680d,run1,quiz,False,244.0,,,,244.0,63cc988c2a276a3b63c222e6,63cda434aa9f81592de4eabe,$0.47,0.47,25.0,2.0,10.0,5.0,ko-si,si,0.0,0.0,{},1674422070620.0,1674422070620.0,26226.0,26226.0,24.683,1.543,1674421774613.0,1674422096846.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'he': 3.0, 'tu': 4.0, 'si': 5.0, 'na': 1.0, 'ko': 2.0}",5,2-5,2.0,0.7715,25.4545,0,322233.0,,,
2778,21319,63cda75458c4334a66b06819,run1,quiz,True,243.0,,,,243.0,63cc988c2a276a3b63c222e6,63cda433a5782f6217e4ea9c,$1.82,1.82,61.0,3.0,7.0,5.0,ke-sa,kesa,1.0,0.0,{},1674422095704.0,1674422095704.0,3091.0,3091.0,0.91,2.181,1674421761864.0,1674422098795.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'hi': 1.0, 'ke': 5.0, 'no': 4.0, 'tu': 3.0, 'sa': 2.0}",5-2,5-2,2.0,0.54525,1.45525,3,336931.0,26.0,0.11538461538461539,6.5
2796,21402,63cda76a58c4334a66b06883,run1,quiz,False,246.0,,,,246.0,63cc988c2a276a3b63c222e6,63cda438447d4a82a35c5dcc,$0.68,0.68,23.0,0.0,7.0,5.0,ho-ke,hoke,1.0,0.0,{},1674422117206.0,1674422117206.0,4853.0,4853.0,3.196,1.657,1674421916412.0,1674422122059.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ho': 5.0, 'si': 1.0, 'na': 3.0, 'ke': 2.0, 'tu': 4.0}",5-2,5-2,2.0,0.41425,3.61025,0,205647.0,,,
2798,21416,63cda76e58c4334a66b06894,run1,quiz,False,246.0,,,,246.0,63cc988c2a276a3b63c222e6,63cda438447d4a82a35c5dcc,$0.71,0.71,24.0,1.0,7.0,5.0,ho-ke,hoke,1.0,0.0,{},1674422123062.0,1674422123062.0,3278.0,3278.0,1.116,2.162,1674421916412.0,1674422126340.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ho': 5.0, 'si': 1.0, 'na': 3.0, 'ke': 2.0, 'tu': 4.0}",5-2,5-2,2.0,0.5405,1.6565,1,209928.0,,,
2804,21447,63cda77758c4334a66b068bc,run1,quiz,True,231.0,,,,231.0,63cc988c2a276a3b63c222e6,63cda4368a2cdaa01df6a650,$1.82,1.82,61.0,6.0,7.0,5.0,ha,ha,1.0,0.0,{},1674422127856.0,1674422127856.0,7994.0,7994.0,3.877,4.117,1674421463135.0,1674422135850.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ke-su': 1.0, 'ke-ha': 2.0, 'ke-ti': 3.0, 'no': 4.0, 'ke': 5.0, 'ke-no': 6.0, 'ha': 7.0, 'no-ke': 8.0, 'su': 9.0, 'ti': 10.0}",7,7,1.0,2.0585,5.935499999999999,3,672715.0,9.0,0.3333333333333333,2.25
2816,21507,63cda78a58c4334a66b06908,run1,quiz,True,231.0,,,,231.0,63cc988c2a276a3b63c222e6,63cda4368a2cdaa01df6a650,$1.91,1.91,64.0,0.0,10.0,5.0,ti,ti,1.0,0.0,{},1674422150175.0,1674422150175.0,4462.0,4462.0,2.849,1.613,1674421463135.0,1674422154637.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ke-su': 1.0, 'ke-ha': 2.0, 'ke-ti': 3.0, 'no': 4.0, 'ke': 5.0, 'ke-no': 6.0, 'ha': 7.0, 'no-ke': 8.0, 'su': 9.0, 'ti': 10.0}",10,10,1.0,0.8065,3.6555,0,691502.0,,,
2825,21563,63cda79a58c4334a66b06950,run1,quiz,False,245.0,,,,245.0,63cc988c2a276a3b63c222e6,63cda43964b2bd79ab694430,$1.46,1.46,51.0,6.0,7.0,5.0,ta,ta,1.0,0.0,{},1674422168401.0,1674422168401.0,3143.0,3143.0,1.963,1.18,1674421891998.0,1674422171544.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ta-he': 1.0, 'ta-nu': 2.0, 'nu-ta': 3.0, 'ko': 4.0, 'ta-si': 5.0, 'nu': 6.0, 'ta': 7.0, 'he': 8.0, 'si': 9.0, 'ta-ko': 10.0}",7,7,1.0,0.59,2.553,2,279546.0,8.0,0.25,2.6666666666666665
2834,21605,63cda7a658c4334a66b06984,run1,quiz,False,227.0,,,,227.0,63cc988c2a276a3b63c222e6,63cda432f338dc3127c71c51,$1.61,1.61,55.0,3.0,7.0,5.0,ne-so,ne-so,1.0,0.0,{},1674422171732.0,1674422171732.0,10271.0,10271.0,3.63,6.641,1674421432534.0,1674422182003.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 5.0, 'ti': 3.0, 'ku': 4.0, 'ha': 1.0, 'so': 2.0}",5-2,5-2,2.0,1.3282,4.9582,3,749469.0,9.0,0.3333333333333333,2.25
2842,21684,63cda7bf58c4334a66b069e3,run1,quiz,False,227.0,,,,227.0,63cc988c2a276a3b63c222e6,63cda432f338dc3127c71c51,$1.7,1.7,58.0,6.0,10.0,5.0,so-ne,so-ne,1.0,0.0,{},1674422198524.0,1674422198524.0,8418.0,8418.0,3.232,5.186,1674421432534.0,1674422206942.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ne': 5.0, 'ti': 3.0, 'ku': 4.0, 'ha': 1.0, 'so': 2.0}",2-5,2-5,2.0,1.0372,4.2692,0,774408.0,,,
2856,21741,63cda7ce58c4334a66b06a27,run1,quiz,False,246.0,,,,246.0,63cc988c2a276a3b63c222e6,63cda438447d4a82a35c5dcc,$1.19,1.19,40.0,2.0,7.0,5.0,ho-ke,hoke,1.0,0.0,{},1674422217118.0,1674422217118.0,5506.0,5506.0,3.848,1.658,1674421916412.0,1674422222624.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ho': 5.0, 'si': 1.0, 'na': 3.0, 'ke': 2.0, 'tu': 4.0}",5-2,5-2,2.0,0.4145,4.2625,2,306212.0,10.0,0.2,3.3333333333333335
2860,21761,63cda7d358c4334a66b06a40,run1,quiz,True,245.0,,,,245.0,63cc988c2a276a3b63c222e6,63cda43964b2bd79ab694430,$1.76,1.76,61.0,6.0,7.0,5.0,ta,ta,1.0,0.0,{},1674422227409.0,1674422227409.0,827.0,827.0,0.455,0.372,1674421891998.0,1674422228236.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ta-he': 1.0, 'ta-nu': 2.0, 'nu-ta': 3.0, 'ko': 4.0, 'ta-si': 5.0, 'nu': 6.0, 'ta': 7.0, 'he': 8.0, 'si': 9.0, 'ta-ko': 10.0}",7,7,1.0,0.186,0.641,3,336238.0,9.0,0.3333333333333333,2.25
2868,21787,63cda7da58c4334a66b06a5f,run1,quiz,True,245.0,,,,245.0,63cc988c2a276a3b63c222e6,63cda43964b2bd79ab694430,$1.85,1.85,64.0,0.0,10.0,5.0,ta-ko,tako,1.0,0.0,{},1674422234128.0,1674422234128.0,1252.0,1252.0,0.323,0.929,1674421891998.0,1674422235380.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ta-he': 1.0, 'ta-nu': 2.0, 'nu-ta': 3.0, 'ko': 4.0, 'ta-si': 5.0, 'nu': 6.0, 'ta': 7.0, 'he': 8.0, 'si': 9.0, 'ta-ko': 10.0}",10,7-4,2.0,0.23225,0.55525,0,343382.0,,,
2887,21864,63cda7f458c4334a66b06abf,run1,quiz,False,246.0,,,,246.0,63cc988c2a276a3b63c222e6,63cda438447d4a82a35c5dcc,$1.46,1.46,49.0,2.0,10.0,5.0,ke-ho,keho,1.0,0.0,{},1674422255318.0,1674422255318.0,4607.0,4607.0,2.805,1.802,1674421916412.0,1674422259925.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ho': 5.0, 'si': 1.0, 'na': 3.0, 'ke': 2.0, 'tu': 4.0}",2-5,2-5,2.0,0.4505,3.2555,0,343513.0,,,
2922,22059,63cda82758c4334a66b06ba8,run1,quiz,False,248.0,,,,248.0,63cc988c2a276a3b63c222e6,63cda6ed70d34e17f319fd1d,$0.99,0.99,34.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422304918.0,1674422304918.0,4506.0,4506.0,3.059,1.447,1674422137688.0,1674422309424.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ko': 1.0, 'ha': 2.0, 'ne': 3.0, 'ne-ko': 4.0, 'tu': 5.0, 'ne-ha': 6.0, 'ne-si': 7.0, 'si': 8.0, 'ne-tu': 9.0, 'ko-ne': 10.0}",7,3-8,2.0,0.36175,3.42075,0,171736.0,,,
2928,22096,63cda83158c4334a66b06bd6,run1,quiz,True,246.0,,,,246.0,63cc988c2a276a3b63c222e6,63cda438447d4a82a35c5dcc,$1.91,1.91,64.0,0.0,7.0,5.0,ho-ke,hoke,1.0,0.0,{},1674422317280.0,1674422317280.0,4202.0,4202.0,3.378,0.824,1674421916412.0,1674422321482.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ho': 5.0, 'si': 1.0, 'na': 3.0, 'ke': 2.0, 'tu': 4.0}",5-2,5-2,2.0,0.206,3.584,3,405070.0,22.0,0.13636363636363635,5.5
2936,22148,63cda83f58c4334a66b06c18,run1,quiz,False,244.0,,,,244.0,63cc988c2a276a3b63c222e6,63cda434aa9f81592de4eabe,$0.94,0.94,47.0,0.0,7.0,5.0,si-ko,kosi,0.0,0.0,{},1674422332685.0,1674422332685.0,1905.0,1905.0,1.253,0.652,1674421774613.0,1674422334590.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'he': 3.0, 'tu': 4.0, 'si': 5.0, 'na': 1.0, 'ko': 2.0}",2-5,5-2,2.0,0.163,1.416,2,559977.0,21.0,0.09523809523809523,7.0
2942,22178,63cda84958c4334a66b06c3f,run1,quiz,False,248.0,,,,248.0,63cc988c2a276a3b63c222e6,63cda6ed70d34e17f319fd1d,$1.22,1.22,42.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422342062.0,1674422342062.0,1645.0,1645.0,0.469,1.176,1674422137688.0,1674422343707.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ko': 1.0, 'ha': 2.0, 'ne': 3.0, 'ne-ko': 4.0, 'tu': 5.0, 'ne-ha': 6.0, 'ne-si': 7.0, 'si': 8.0, 'ne-tu': 9.0, 'ko-ne': 10.0}",7,3-8,2.0,0.294,0.7629999999999999,1,206019.0,7.0,0.14285714285714285,3.5
2953,22258,63cda86458c4334a66b06ca1,run1,quiz,False,244.0,,,,244.0,63cc988c2a276a3b63c222e6,63cda434aa9f81592de4eabe,$1,1.0,50.0,3.0,7.0,5.0,si-ko,siko,1.0,0.0,{},1674422366412.0,1674422366412.0,5242.0,5242.0,3.938,1.304,1674421774613.0,1674422371654.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'he': 3.0, 'tu': 4.0, 'si': 5.0, 'na': 1.0, 'ko': 2.0}",5-2,5-2,2.0,0.326,4.264,3,597041.0,3.0,1.0,0.75
2960,22273,63cda86b58c4334a66b06cb4,run1,quiz,False,248.0,,,,248.0,63cc988c2a276a3b63c222e6,63cda6ed70d34e17f319fd1d,$1.49,1.49,51.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422375623.0,1674422375623.0,1844.0,1844.0,0.34,1.504,1674422137688.0,1674422377467.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ko': 1.0, 'ha': 2.0, 'ne': 3.0, 'ne-ko': 4.0, 'tu': 5.0, 'ne-ha': 6.0, 'ne-si': 7.0, 'si': 8.0, 'ne-tu': 9.0, 'ko-ne': 10.0}",7,3-8,2.0,0.376,0.716,2,239779.0,8.0,0.25,2.6666666666666665
2987,22365,63cda89258c4334a66b06d28,run1,quiz,True,248.0,,,,248.0,63cc988c2a276a3b63c222e6,63cda6ed70d34e17f319fd1d,$1.78,1.78,61.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422413583.0,1674422413583.0,2751.0,2751.0,1.725,1.026,1674422137688.0,1674422416334.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ko': 1.0, 'ha': 2.0, 'ne': 3.0, 'ne-ko': 4.0, 'tu': 5.0, 'ne-ha': 6.0, 'ne-si': 7.0, 'si': 8.0, 'ne-tu': 9.0, 'ko-ne': 10.0}",7,3-8,2.0,0.2565,1.9815,3,278646.0,9.0,0.3333333333333333,2.25
3000,22402,63cda8a058c4334a66b06d50,run1,quiz,True,248.0,,,,248.0,63cc988c2a276a3b63c222e6,63cda6ed70d34e17f319fd1d,$1.84,1.84,64.0,0.0,10.0,5.0,ko-ne,kone,1.0,0.0,{},1674422426703.0,1674422426703.0,4023.0,4023.0,2.067,1.956,1674422137688.0,1674422430726.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ko': 1.0, 'ha': 2.0, 'ne': 3.0, 'ne-ko': 4.0, 'tu': 5.0, 'ne-ha': 6.0, 'ne-si': 7.0, 'si': 8.0, 'ne-tu': 9.0, 'ko-ne': 10.0}",10,1-3,2.0,0.489,2.556,0,293038.0,,,
3011,22451,63cda8c058c4334a66b06d89,run1,quiz,False,249.0,,,,249.0,63cc988c2a276a3b63c222e6,63cda4351ed8300640694472,$0.99,0.99,34.0,6.0,7.0,5.0,ke-ta,keta,1.0,0.0,{},1674422459891.0,1674422459891.0,3492.0,3492.0,0.165,3.327,1674422105091.0,1674422463383.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu-ke': 1.0, 'ho': 2.0, 'ke-ho': 3.0, 'nu': 4.0, 'ke': 5.0, 'ke-si': 6.0, 'ke-ta': 7.0, 'ke-nu': 8.0, 'si': 9.0, 'ta': 10.0}",7,5-10,2.0,0.83175,0.99675,0,358292.0,,,
3021,22501,63cda8f158c4334a66b06dc0,run1,quiz,False,247.0,,,,247.0,63cc988c2a276a3b63c222e6,63cda43abdd322c7034ac075,$0.98,0.98,34.0,6.0,7.0,5.0,so,so,1.0,0.0,{},1674422508406.0,1674422508406.0,4640.0,4640.0,2.33,2.31,1674422087130.0,1674422513046.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka-hu': 1.0, 'hu-ka': 2.0, 'hu-so': 3.0, 'hu': 4.0, 'ka': 5.0, 'hu-te': 6.0, 'so': 7.0, 'ni': 8.0, 'hu-ni': 9.0, 'te': 10.0}",7,7,1.0,1.155,3.4850000000000003,0,425916.0,,,
3033,22572,63cda92458c4334a66b06e25,run1,quiz,False,247.0,,,,247.0,63cc988c2a276a3b63c222e6,63cda43abdd322c7034ac075,$1.22,1.22,42.0,6.0,7.0,5.0,so,so,1.0,0.0,{},1674422558456.0,1674422558456.0,6035.0,6035.0,2.534,3.501,1674422087130.0,1674422564491.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka-hu': 1.0, 'hu-ka': 2.0, 'hu-so': 3.0, 'hu': 4.0, 'ka': 5.0, 'hu-te': 6.0, 'so': 7.0, 'ni': 8.0, 'hu-ni': 9.0, 'te': 10.0}",7,7,1.0,1.7505,4.2845,1,477361.0,7.0,0.14285714285714285,3.5
3053,22624,63cda95358c4334a66b06e78,run1,quiz,False,249.0,,,,249.0,63cc988c2a276a3b63c222e6,63cda4351ed8300640694472,$1.22,1.22,42.0,6.0,7.0,5.0,ke-ta,keta,1.0,0.0,{},1674422609227.0,1674422609227.0,1767.0,1767.0,0.095,1.672,1674422105091.0,1674422610994.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu-ke': 1.0, 'ho': 2.0, 'ke-ho': 3.0, 'nu': 4.0, 'ke': 5.0, 'ke-si': 6.0, 'ke-ta': 7.0, 'ke-nu': 8.0, 'si': 9.0, 'ta': 10.0}",7,5-10,2.0,0.418,0.513,1,505903.0,7.0,0.14285714285714285,3.5
3064,22666,63cda96958c4334a66b06eab,run1,quiz,False,247.0,,,,247.0,63cc988c2a276a3b63c222e6,63cda43abdd322c7034ac075,$1.49,1.49,51.0,6.0,7.0,5.0,so,so,1.0,0.0,{},1674422629231.0,1674422629231.0,4091.0,4091.0,1.77,2.321,1674422087130.0,1674422633322.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka-hu': 1.0, 'hu-ka': 2.0, 'hu-so': 3.0, 'hu': 4.0, 'ka': 5.0, 'hu-te': 6.0, 'so': 7.0, 'ni': 8.0, 'hu-ni': 9.0, 'te': 10.0}",7,7,1.0,1.1605,2.9305000000000003,2,546192.0,8.0,0.25,2.6666666666666665
3073,22728,63cda98558c4334a66b06ef3,run1,quiz,False,250.0,,,,250.0,63cc988c2a276a3b63c222e6,63cda7e0c2a3abca42635f51,$1.02,1.02,34.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422660089.0,1674422660089.0,1270.0,1270.0,0.469,0.801,1674422477968.0,1674422661359.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'si': 2.0, 'ho': 3.0, 'ta': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.20025,0.66925,0,183391.0,,,
3096,22820,63cda9a358c4334a66b06f57,run1,quiz,False,249.0,,,,249.0,63cc988c2a276a3b63c222e6,63cda4351ed8300640694472,$1.46,1.46,51.0,6.0,7.0,5.0,ke-ta,keta,1.0,0.0,{},1674422688889.0,1674422688889.0,1692.0,1692.0,0.161,1.531,1674422105091.0,1674422690581.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu-ke': 1.0, 'ho': 2.0, 'ke-ho': 3.0, 'nu': 4.0, 'ke': 5.0, 'ke-si': 6.0, 'ke-ta': 7.0, 'ke-nu': 8.0, 'si': 9.0, 'ta': 10.0}",7,5-10,2.0,0.38275,0.54375,2,585490.0,8.0,0.25,2.6666666666666665
3097,22825,63cda9a458c4334a66b06f5d,run1,quiz,False,250.0,,,,250.0,63cc988c2a276a3b63c222e6,63cda7e0c2a3abca42635f51,$1.26,1.26,42.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422689477.0,1674422689477.0,3022.0,3022.0,0.909,2.113,1674422477968.0,1674422692499.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'si': 2.0, 'ho': 3.0, 'ta': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.52825,1.43725,1,214531.0,7.0,0.14285714285714285,3.5
3105,22864,63cda9b058c4334a66b06f86,run1,quiz,True,247.0,,,,247.0,63cc988c2a276a3b63c222e6,63cda43abdd322c7034ac075,$1.79,1.79,61.0,6.0,7.0,5.0,so,so,1.0,0.0,{},1674422696091.0,1674422696091.0,8490.0,8490.0,4.623,3.867,1674422087130.0,1674422704581.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka-hu': 1.0, 'hu-ka': 2.0, 'hu-so': 3.0, 'hu': 4.0, 'ka': 5.0, 'hu-te': 6.0, 'so': 7.0, 'ni': 8.0, 'hu-ni': 9.0, 'te': 10.0}",7,7,1.0,1.9335,6.5565,3,617451.0,9.0,0.3333333333333333,2.25
3117,22904,63cda9c058c4334a66b06fb5,run1,quiz,True,247.0,,,,247.0,63cc988c2a276a3b63c222e6,63cda43abdd322c7034ac075,$1.88,1.88,64.0,0.0,10.0,5.0,te,te,1.0,0.0,{},1674422717984.0,1674422717984.0,2726.0,2726.0,1.01,1.716,1674422087130.0,1674422720710.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ka-hu': 1.0, 'hu-ka': 2.0, 'hu-so': 3.0, 'hu': 4.0, 'ka': 5.0, 'hu-te': 6.0, 'so': 7.0, 'ni': 8.0, 'hu-ni': 9.0, 'te': 10.0}",10,10,1.0,0.858,1.868,0,633580.0,,,
3120,22912,63cda9c458c4334a66b06fc0,run1,quiz,False,250.0,,,,250.0,63cc988c2a276a3b63c222e6,63cda7e0c2a3abca42635f51,$1.53,1.53,51.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422722723.0,1674422722723.0,1420.0,1420.0,0.627,0.793,1674422477968.0,1674422724143.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'si': 2.0, 'ho': 3.0, 'ta': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.19825,0.82525,2,246175.0,8.0,0.25,2.6666666666666665
3130,22938,63cda9d058c4334a66b06fdc,run1,quiz,True,249.0,,,,249.0,63cc988c2a276a3b63c222e6,63cda4351ed8300640694472,$1.73,1.73,61.0,6.0,7.0,5.0,ke-ta,keta,1.0,0.0,{},1674422733914.0,1674422733914.0,1935.0,1935.0,0.374,1.561,1674422105091.0,1674422735849.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu-ke': 1.0, 'ho': 2.0, 'ke-ho': 3.0, 'nu': 4.0, 'ke': 5.0, 'ke-si': 6.0, 'ke-ta': 7.0, 'ke-nu': 8.0, 'si': 9.0, 'ta': 10.0}",7,5-10,2.0,0.39025,0.76425,3,630758.0,9.0,0.3333333333333333,2.25
3138,22987,63cda9e758c4334a66b07016,run1,quiz,True,250.0,,,,250.0,63cc988c2a276a3b63c222e6,63cda7e0c2a3abca42635f51,$1.83,1.83,61.0,6.0,7.0,5.0,ne-si,nesi,1.0,0.0,{},1674422757822.0,1674422757822.0,1133.0,1133.0,0.372,0.761,1674422477968.0,1674422758955.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ku': 1.0, 'si': 2.0, 'ho': 3.0, 'ta': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.19025,0.56225,3,280987.0,9.0,0.3333333333333333,2.25
3145,23011,63cda9f358c4334a66b07032,run1,quiz,True,250.0,,,,250.0,63cc988c2a276a3b63c222e6,63cda7e0c2a3abca42635f51,$1.91,1.91,64.0,0.0,10.0,5.0,si-ne,sine,1.0,0.0,{},1674422770089.0,1674422770089.0,1579.0,1579.0,0.787,0.792,1674422477968.0,1674422771668.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ku': 1.0, 'si': 2.0, 'ho': 3.0, 'ta': 4.0, 'ne': 5.0}",2-5,2-5,2.0,0.198,0.985,0,293700.0,,,
3154,23121,63cdaa5158c4334a66b070c3,run1,quiz,False,251.0,,,,251.0,63cc988c2a276a3b63c222e6,63cda8b8542e749ef9b2336e,$1.01,1.01,34.0,6.0,7.0,5.0,to-nu,tonu,1.0,0.0,{},1674422863413.0,1674422863413.0,2286.0,2286.0,0.833,1.453,1674422637098.0,1674422865699.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 1.0, 'nu': 2.0, 'hi': 3.0, 'ka': 4.0, 'to': 5.0}",5-2,5-2,2.0,0.36325,1.19625,0,228601.0,,,
3161,23141,63cdaa6d58c4334a66b070e1,run1,quiz,False,251.0,,,,251.0,63cc988c2a276a3b63c222e6,63cda8b8542e749ef9b2336e,$1.25,1.25,42.0,6.0,7.0,5.0,to-nu,tonu,1.0,0.0,{},1674422891829.0,1674422891829.0,2118.0,2118.0,0.817,1.301,1674422637098.0,1674422893947.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'se': 1.0, 'nu': 2.0, 'hi': 3.0, 'ka': 4.0, 'to': 5.0}",5-2,5-2,2.0,0.32525,1.14225,1,256849.0,7.0,0.14285714285714285,3.5
